n_step,reward,epsilon
15928,-382.49700000001513,0.9
23422,-639.0609999999282,0.8991
5913,-85.46499999999881,0.8982009000000001
4255,-45.85000000000248,0.8973026991
9529,-208.00299999999936,0.8964053964009
10448,-264.23200000000213,0.8955089910044991
1741,42.45600000000021,0.8946134820134947
3256,-9.633000000002625,0.8937188685314812
15149,-403.7890000000117,0.8928251496629496
1775,44.94700000000029,0.8919323245132866
4119,-45.97800000000201,0.8910403921887734
6310,-116.35099999999657,0.8901493517965846
1411,48.74000000000011,0.8892592024447881
4233,-44.20300000000246,0.8883699432423433
2078,28.50099999999962,0.8874815732991009
2656,4.75099999999847,0.8865940917258017
1017,62.92799999999995,0.885707497634076
3868,-31.662000000004213,0.884821790136442
3007,-1.9370000000016887,0.8839369683463054
11726,-304.862000000006,0.8830530313779591
3190,-14.239000000002733,0.8821699783465813
5848,-98.3339999999965,0.8812878083682347
21244,-604.5719999999333,0.8804065205598663
4696,-43.55100000000233,0.8795261140393066
975,66.83199999999997,0.8786465879252672
2514,10.079999999998648,0.8777679413373419
4957,-64.21399999999987,0.8768901733960046
3451,-10.785000000002896,0.8760132832226086
9326,-227.81599999999383,0.875137269939386
4692,-56.85900000000174,0.8742621326694466
832,70.11900000000003,0.8733878705367772
42462,-1243.896999999777,0.8725144826662404
1045,68.865,0.8716419681835741
3694,-19.54100000000342,0.8707703262153905
7371,-155.0989999999914,0.8698995558891751
15552,-398.7920000000196,0.869029656333286
20758,-550.350999999964,0.8681606266769527
3122,1.6859999999980175,0.8672924660502758
4634,-63.31899999999979,0.8664251735842254
4398,-55.38200000000165,0.8655587484106413
3570,-23.541000000003635,0.8646931896622306
1748,36.710000000000186,0.8638284964725684
3781,-35.56200000000328,0.8629646679760958
2865,-3.215000000001865,0.8621017033081196
17127,-459.08099999999274,0.8612396016048116
854,71.515,0.8603783620032067
6345,-114.83999999999288,0.8595179836412036
6423,-116.1889999999942,0.8586584656575623
1922,31.624000000000024,0.8577998071919049
1106,61.60700000000006,0.8569420073847129
8413,-200.1909999999935,0.8560850653773282
1357,48.930999999999905,0.8552289803119509
8135,-170.34599999999128,0.8543737513316388
532,80.65800000000002,0.8535193775803073
3446,-19.999000000002738,0.852665858202727
4786,-59.54399999999927,0.8518131923445242
12249,-311.06200000001,0.8509613791521797
2281,22.385999999999356,0.8501104177730275
4312,-49.80200000000052,0.8492603073552545
991,69.40799999999996,0.8484110470478993
4485,-55.31399999999995,0.8475626360008514
973,70.99199999999989,0.8467150733648504
33078,-951.9799999998272,0.8458683582914857
30084,-814.9869999998477,0.8450224899331942
6741,-118.29099999999546,0.8441774674432609
12858,-308.98700000000906,0.8433332899758177
21731,-603.5859999999403,0.8424899566858419
1205,63.5810000000001,0.841647466729156
4794,-57.06300000000169,0.8408058192624269
6655,-136.8939999999917,0.8399650134431644
1020,67.12599999999998,0.8391250484297214
1340,54.47400000000008,0.8382859233812916
6797,-112.20399999999472,0.8374476374579103
3676,-21.683000000004043,0.8366101898204523
4354,-55.56599999999841,0.8357735796306319
6515,-120.30499999999262,0.8349378060510013
3113,-3.941000000001651,0.8341028682449503
1167,58.16500000000004,0.8332687653767054
1030,61.26500000000003,0.8324354966113285
826,71.21899999999995,0.8316030611147173
3088,-10.145000000002256,0.8307714580536025
8173,-186.35199999999284,0.829940686595549
4143,-48.61400000000175,0.8291107459089534
1874,37.8820000000002,0.8282816351630444
2835,11.462999999998289,0.8274533535278814
979,67.25999999999996,0.8266259001743534
1426,45.796000000000056,0.8257992742741792
5924,-117.36099999999074,0.824973474999905
10113,-202.23499999999623,0.8241485015249052
3565,-27.35700000000294,0.8233243530233803
2488,12.232999999998412,0.8225010286703568
5390,-73.49200000000016,0.8216785276416865
19879,-518.7119999999773,0.8208568491140448
3592,-11.779000000003492,0.8200359922649307
5408,-77.23099999999832,0.8192159562726659
2370,21.853999999999317,0.8183967403163932
13215,-355.24100000000794,0.8175783435760767
52827,-1429.5279999998174,0.8167607652325006
4697,-48.60700000000122,0.8159440044672681
1516,52.25100000000008,0.815128060462801
451,86.28100000000002,0.814312932402338
982,68.75699999999993,0.8134986194699357
4423,-58.99200000000178,0.8126851208504657
982,66.75199999999998,0.8118724357296153
6146,-124.66899999999312,0.8110605632938858
6466,-132.2749999999927,0.8102495027305918
2436,17.00599999999868,0.8094392532278613
1031,63.272000000000006,0.8086298139746333
1242,58.67999999999997,0.8078211841606587
2449,28.39599999999993,0.8070133629764981
3318,-5.141000000002464,0.8062063496135216
13933,-346.8940000000051,0.8054001432639081
15659,-382.54100000000915,0.8045947431206442
10838,-232.33799999999755,0.8037901483775235
11748,-263.52800000000263,0.802986358229146
3152,2.20999999999772,0.8021833718709168
4116,-37.791000000003436,0.8013811884990459
20127,-534.8869999999391,0.8005798073105469
1629,47.357000000000035,0.7997792275032364
1298,58.169999999999995,0.7989794482757331
941,68.52299999999997,0.7981804688274574
1217,58.25800000000006,0.7973822883586299
6519,-148.60399999999186,0.7965849060702713
11326,-273.41100000000694,0.795788321164201
1396,55.60700000000014,0.7949925328430368
5413,-73.22199999999694,0.7941975403101937
1031,65.48000000000008,0.7934033427698836
6119,-94.89399999999831,0.7926099394271137
968,72.87400000000001,0.7918173294876866
2733,16.282999999998836,0.7910255121581988
14573,-383.9760000000167,0.7902344866460407
1444,56.05500000000015,0.7894442521593946
