n_step,reward,epsilon
4510,-51.298000000001835,1.0
3725,-27.498000000003415,0.999
2370,19.965999999998914,0.998001
6913,-131.7829999999932,0.997002999
12238,-312.04000000000667,0.996005996001
2522,14.37999999999856,0.995009990004999
4152,-42.20100000000215,0.994014980014994
8397,-178.1599999999933,0.993020965034979
6656,-121.37999999999352,0.992027944069944
2136,27.019999999999627,0.991035916125874
24665,-735.8109999998912,0.9900448802097482
9539,-221.5069999999981,0.9890548353295384
3822,-31.03800000000348,0.9880657804942089
7213,-139.66199999999253,0.9870777147137147
7213,-143.48099999999275,0.986090636999001
7713,-159.71599999999063,0.985104546362002
9224,-211.57199999999622,0.9841194418156399
5733,-91.99099999999814,0.9831353223738244
1438,51.27200000000005,0.9821521870514505
28076,-838.8189999998498,0.981170034864399
1098,62.093000000000025,0.9801888648295347
10054,-243.24700000000217,0.9792086759647052
6972,-131.79399999999345,0.9782294672887404
2451,21.354999999999222,0.9772512378214517
8724,-187.36999999999384,0.9762739865836302
4432,-45.5680000000029,0.9752977125970466
6835,-131.2069999999923,0.9743224148844496
16585,-458.9949999999968,0.9733480924695651
26702,-785.5129999998716,0.9723747443770956
8530,-184.4449999999941,0.9714023696327184
4872,-65.83699999999962,0.9704309672630858
9645,-225.20499999999927,0.9694605362958226
20482,-590.7599999999452,0.9684910757595268
5742,-94.49799999999689,0.9675225846837673
7318,-145.08399999999148,0.9665550620990835
8310,-183.32199999999358,0.9655885070369844
8689,-194.13899999999373,0.9646229185299474
32330,-970.8279999998193,0.9636582956114175
1508,49.63200000000017,0.9626946373158061
11034,-267.81100000000595,0.9617319426784903
15114,-402.2940000000199,0.9607702107358118
2698,9.67599999999851,0.959809440525076
16133,-441.554000000007,0.9588496310845509
8261,-175.39999999999355,0.9578907814534663
4222,-39.78000000000266,0.9569328906720129
5539,-86.7689999999989,0.9559759577813408
2873,-0.42700000000215255,0.9550199818235595
14247,-376.95200000001273,0.954064961841736
2703,9.110999999998484,0.9531108968798943
10227,-244.8219999999983,0.9521577859830144
11512,-283.06800000000544,0.9512056281970314
5135,-73.23200000000013,0.9502544225688343
4185,-47.01400000000132,0.9493041681462654
6310,-122.31199999999359,0.9483548639781192
9219,-204.84199999999475,0.947406509114141
18487,-519.9429999999709,0.9464591026050269
3640,-20.94000000000365,0.9455126435024219
5711,-93.59099999999694,0.9445671308589194
1277,56.71900000000009,0.9436225637280605
3036,-3.7460000000023683,0.9426789411643325
10520,-252.44500000000124,0.9417362622231682
29219,-857.486999999842,0.9407945259609449
4677,-56.945000000001144,0.9398537314349841
15424,-405.0800000000196,0.9389138777035491
1271,58.50500000000002,0.9379749638258454
44562,-1357.3579999998228,0.9370369888620197
1680,44.32100000000014,0.9360999518731576
803,72.084,0.9351638519212845
12851,-337.8010000000096,0.9342286880693632
10469,-251.14399999999947,0.9332944593812939
4373,-51.34600000000114,0.9323611649219126
6896,-134.3969999999929,0.9314288037569907
5483,-84.03499999999835,0.9304973749532336
11914,-294.40900000000477,0.9295668775782804
5091,-76.3799999999983,0.9286373107007021
2716,3.0579999999978327,0.9277086733900014
9352,-217.19599999999778,0.9267809647166114
1312,56.290000000000056,0.9258541837518948
2492,17.17599999999912,0.9249283295681429
3378,-18.244000000002387,0.9240034012385747
8352,-179.73099999999184,0.9230793978373362
2656,12.423999999998912,0.9221563184394989
7981,-167.67799999999175,0.9212341621210594
8899,-199.939999999995,0.9203129279589383
4138,-41.835000000002296,0.9193926150309794
22512,-641.2709999999282,0.9184732224159483
29971,-855.8399999998373,0.9175547491935324
11035,-269.1760000000037,0.9166371944443389
8751,-189.0919999999923,0.9157205572498945
12893,-327.2320000000103,0.9148048366926447
2377,22.165999999999556,0.913890031855952
7538,-153.94499999999098,0.912976141824096
12531,-327.8760000000088,0.912063165682272
7175,-148.0799999999905,0.9111511025165897
10174,-238.35199999999875,0.9102399514140731
10266,-240.66900000000265,0.9093297114626591
2985,1.6709999999983012,0.9084203817511963
11338,-290.5440000000058,0.9075119613694451
3489,-22.78900000000334,0.9066044494080757
2756,5.135999999998205,0.9056978449586677
8843,-200.43899999999667,0.9047921471137089
6590,-112.96299999999627,0.9038873549665952
17034,-473.3999999999901,0.9029834676116286
4174,-34.92900000000276,0.902080484144017
6168,-107.02399999999407,0.901178403659873
5467,-79.81999999999888,0.9002772252562131
27224,-792.4999999998703,0.8993769480309569
23941,-653.8089999999065,0.8984775710829259
1267,56.582000000000036,0.8975790935118431
1783,36.81700000000001,0.8966815144183312
4692,-52.343000000002164,0.8957848329039129
7155,-149.4029999999912,0.894889048071009
399,85.12400000000001,0.8939941590229379
1033,63.098000000000056,0.893100164863915
2619,8.59099999999843,0.8922070646990511
10306,-255.67400000000063,0.891314857634352
13912,-361.7580000000107,0.8904235427767176
14963,-389.2110000000189,0.889533119233941
8497,-190.46799999999405,0.8886435861147071
11022,-267.4860000000042,0.8877549425285923
17444,-477.4049999999904,0.8868671875860638
9069,-196.22399999999453,0.8859803203984776
19787,-545.6929999999627,0.8850943400780792
22702,-635.2289999999309,0.8842092457380011
2496,17.40899999999931,0.8833250364922631
1548,46.57900000000008,0.8824417114557708
2669,11.588999999998506,0.8815592697443151
2244,22.972999999999374,0.8806777104745708
28940,-885.1419999998257,0.8797970327640962
21066,-570.1829999999497,0.8789172357313321
1123,64.54299999999996,0.8780383184956008
14833,-396.95200000001824,0.8771602801771051
7546,-164.7399999999943,0.8762831198969281
8231,-178.34999999999295,0.8754068367770311
11451,-268.6580000000024,0.8745314299402541
2223,26.770999999999688,0.8736568985103138
1821,40.547000000000374,0.8727832416118035
4340,-48.07000000000214,0.8719104583701917
4535,-58.520000000000806,0.8710385479118216
4467,-52.54700000000227,0.8701675093639096
3128,-7.916000000002455,0.8692973418545458
2824,4.091999999998663,0.8684280445126912
8148,-183.5129999999936,0.8675596164681786
1158,62.22900000000002,0.8666920568517104
2197,27.857999999999933,0.8658253647948586
5001,-64.46200000000115,0.8649595394300638
17848,-485.79899999998963,0.8640945798906338
4171,-47.74000000000264,0.8632304853107431
880,71.99499999999999,0.8623672548254323
1806,40.673000000000265,0.861504887570607
5700,-98.10899999999683,0.8606433826830363
1055,61.889999999999944,0.8597827393003533
3170,-7.923000000002972,0.8589229565610529
1888,40.82100000000036,0.8580640336044919
952,69.66399999999999,0.8572059695708873
946,68.64100000000003,0.8563487636013165
656,76.592,0.8554924148377152
1671,40.92400000000016,0.8546369224228775
