n_step,reward,epsilon
7509,-157.1929999999917,1.0
20684,-596.860999999943,0.999
9474,-216.7239999999987,0.998001
17333,-482.1859999999908,0.997002999
13506,-354.5770000000122,0.996005996001
16137,-451.22900000000186,0.995009990004999
3244,-6.378000000002942,0.994014980014994
3574,-20.345000000003623,0.993020965034979
1978,34.375000000000114,0.992027944069944
16479,-451.7720000000053,0.991035916125874
20966,-607.7469999999428,0.9900448802097482
5328,-79.26899999999868,0.9890548353295384
22332,-654.7799999999236,0.9880657804942089
11344,-280.65600000000336,0.9870777147137147
8958,-202.55999999999443,0.986090636999001
5178,-75.97999999999925,0.985104546362002
3491,-19.388000000003288,0.9841194418156399
11281,-279.0800000000048,0.9831353223738244
6191,-109.05199999999648,0.9821521870514505
6260,-114.46199999999494,0.981170034864399
16943,-479.5909999999954,0.9801888648295347
1882,38.48900000000014,0.9792086759647052
5129,-72.03599999999986,0.9782294672887404
14618,-391.60800000001893,0.9772512378214517
9313,-219.3309999999985,0.9762739865836302
6642,-128.66699999999213,0.9752977125970466
12269,-311.6720000000111,0.9743224148844496
19497,-546.1219999999668,0.9733480924695651
3877,-29.825000000003897,0.9723747443770956
1877,34.66700000000009,0.9714023696327184
4593,-54.80800000000133,0.9704309672630858
12126,-306.78000000000986,0.9694605362958226
9884,-231.10999999999734,0.9684910757595268
3266,-10.28800000000281,0.9675225846837673
31700,-944.9449999998196,0.9665550620990835
2479,17.455999999999122,0.9655885070369844
9120,-204.37099999999532,0.9646229185299474
8593,-192.9879999999949,0.9636582956114175
4883,-64.88100000000034,0.9626946373158061
4701,-58.552000000001115,0.9617319426784903
24624,-733.4919999998981,0.9607702107358118
6847,-133.1099999999933,0.959809440525076
11071,-271.9700000000032,0.9588496310845509
1827,37.47200000000019,0.9578907814534663
9346,-212.0529999999979,0.9569328906720129
1624,44.59400000000013,0.9559759577813408
3241,-13.445000000003091,0.9550199818235595
1817,39.11700000000018,0.954064961841736
7536,-153.47699999999074,0.9531108968798943
1605,44.86500000000014,0.9521577859830144
2165,22.63799999999945,0.9512056281970314
7378,-151.60999999999086,0.9502544225688343
19369,-542.2969999999626,0.9493041681462654
21034,-607.8629999999453,0.9483548639781192
9915,-230.38500000000005,0.947406509114141
5498,-82.87499999999719,0.9464591026050269
7599,-152.2459999999904,0.9455126435024219
9238,-216.6499999999981,0.9445671308589194
7234,-142.99999999999184,0.9436225637280605
7191,-142.70699999999118,0.9426789411643325
13275,-351.06000000000904,0.9417362622231682
5709,-96.07299999999667,0.9407945259609449
3631,-19.644000000003473,0.9398537314349841
4622,-60.63900000000049,0.9389138777035491
10346,-255.22600000000105,0.9379749638258454
8908,-202.63899999999649,0.9370369888620197
22853,-656.444999999914,0.9360999518731576
8524,-183.10299999999216,0.9351638519212845
6389,-116.391999999995,0.9342286880693632
20424,-569.9309999999534,0.9332944593812939
5134,-73.91599999999954,0.9323611649219126
6589,-117.3979999999942,0.9314288037569907
3556,-21.34200000000334,0.9304973749532336
3961,-39.76200000000236,0.9295668775782804
10766,-270.9800000000013,0.9286373107007021
5568,-92.50599999999639,0.9277086733900014
7074,-139.87099999999234,0.9267809647166114
2347,19.530999999999153,0.9258541837518948
2144,27.01499999999946,0.9249283295681429
5332,-80.91599999999858,0.9240034012385747
32975,-977.5239999998261,0.9230793978373362
5274,-72.89499999999938,0.9221563184394989
2717,9.127999999998721,0.9212341621210594
2873,-0.835000000002097,0.9203129279589383
6160,-99.04499999999766,0.9193926150309794
17159,-478.67699999998683,0.9184732224159483
12139,-304.41700000000185,0.9175547491935324
2653,7.9049999999989495,0.9166371944443389
1973,32.8210000000002,0.9157205572498945
5219,-76.58399999999821,0.9148048366926447
5687,-95.95299999999693,0.913890031855952
713,75.79700000000001,0.912976141824096
1155,62.56900000000008,0.912063165682272
2854,0.9629999999980043,0.9111511025165897
8836,-189.77599999999435,0.9102399514140731
8662,-185.7519999999937,0.9093297114626591
1380,51.292000000000094,0.9084203817511963
4242,-47.83500000000123,0.9075119613694451
25533,-738.00599999987,0.9066044494080757
6026,-91.68599999999873,0.9056978449586677
12381,-307.89800000000776,0.9047921471137089
27247,-797.9659999998539,0.9038873549665952
5101,-64.07100000000108,0.9029834676116286
6245,-118.70399999999476,0.902080484144017
5335,-77.65399999999987,0.901178403659873
11241,-285.0810000000017,0.9002772252562131
3317,-5.303000000002697,0.8993769480309569
2315,18.091999999999032,0.8984775710829259
919,66.98899999999998,0.8975790935118431
2922,-0.9920000000023776,0.8966815144183312
4998,-66.20900000000054,0.8957848329039129
4766,-63.65200000000141,0.894889048071009
5918,-103.60199999999577,0.8939941590229379
9686,-236.26300000000305,0.893100164863915
2172,26.070999999999344,0.8922070646990511
10042,-240.716999999999,0.891314857634352
28253,-811.2029999998451,0.8904235427767176
30299,-875.5639999998351,0.889533119233941
21771,-607.8749999999418,0.8886435861147071
2747,9.803999999998382,0.8877549425285923
43259,-1277.9089999998155,0.8868671875860638
5389,-64.20000000000124,0.8859803203984776
10316,-244.43300000000073,0.8850943400780792
4149,-33.9570000000036,0.8842092457380011
1937,34.44400000000026,0.8833250364922631
1441,45.90200000000004,0.8824417114557708
1307,50.53700000000006,0.8815592697443151
1961,27.69299999999963,0.8806777104745708
19733,-556.7269999999487,0.8797970327640962
1344,56.61300000000008,0.8789172357313321
1727,40.27200000000017,0.8780383184956008
4710,-54.7000000000009,0.8771602801771051
892,67.51700000000002,0.8762831198969281
827,69.24699999999996,0.8754068367770311
18878,-544.4259999999701,0.8745314299402541
5093,-76.81099999999915,0.8736568985103138
10042,-229.21899999999889,0.8727832416118035
1017,65.18700000000007,0.8719104583701917
17000,-452.53399999999556,0.8710385479118216
1902,38.790000000000305,0.8701675093639096
745,71.726,0.8692973418545458
26046,-745.4839999998829,0.8684280445126912
3910,-26.976000000003395,0.8675596164681786
13509,-343.26800000001504,0.8666920568517104
9979,-219.58199999999988,0.8658253647948586
4212,-31.743000000004727,0.8649595394300638
4822,-60.914000000000755,0.8640945798906338
3812,-32.98300000000337,0.8632304853107431
1537,42.43700000000008,0.8623672548254323
3076,-11.838000000003333,0.861504887570607
36944,-1080.7979999998156,0.8606433826830363
6748,-114.9309999999968,0.8597827393003533
7810,-149.7059999999932,0.8589229565610529
4418,-39.6790000000031,0.8580640336044919
1850,39.480000000000224,0.8572059695708873
3037,-1.087000000002277,0.8563487636013165
4307,-46.01400000000211,0.8554924148377152
2830,11.418999999998334,0.8546369224228775
6483,-124.4109999999925,0.8537822855004545
17353,-453.67400000000555,0.8529285032149541
3330,-3.7570000000027335,0.8520755747117391
1276,61.67700000000004,0.8512234991370274
12204,-311.14200000000847,0.8503722756378904
12151,-293.71000000000333,0.8495219033622525
3530,-11.409000000003331,0.8486723814588902
7066,-124.42999999999442,0.8478237090774313
2058,33.38100000000007,0.8469758853683539
713,75.20999999999998,0.8461289094829856
2364,14.696999999998752,0.8452827805735026
1869,37.97000000000048,0.8444374977929291
3412,-14.659000000003331,0.8435930602951361
583,80.21600000000001,0.842749467234841
2103,30.571000000000026,0.8419067177676062
2513,20.464999999999122,0.8410648110498385
3315,-6.103000000002851,0.8402237462387887
2933,-5.205000000002286,0.8393835224925499
4958,-58.474000000000615,0.8385441389700574
1059,60.959999999999916,0.8377055948310873
5049,-69.75600000000091,0.8368678892362562
1404,50.025000000000134,0.83603102134702
892,66.86400000000003,0.8351949903256729
1753,35.95400000000018,0.8343597953353473
3983,-48.98500000000118,0.8335254355400119
8646,-183.68999999999428,0.832691910104472
1524,51.3080000000002,0.8318592181943675
518,83.69200000000002,0.8310273589761731
1494,52.83600000000011,0.8301963316171969
4564,-55.950000000001026,0.8293661352855797
16338,-421.5490000000208,0.8285367691502942
11428,-289.93700000001456,0.8277082323811439
18367,-480.71299999999974,0.8268805241487627
1927,42.43000000000031,0.826053643624614
6128,-93.70399999999634,0.8252275899809893
1751,42.723000000000425,0.8244023623910083
2582,18.884999999998627,0.8235779600286173
7610,-160.20199999999002,0.8227543820685886
1271,56.244999999999955,0.8219316276865201
1368,52.10899999999999,0.8211096960588335
1341,51.93100000000006,0.8202885863627748
2792,1.251999999998148,0.819468297776412
12815,-331.2500000000119,0.8186488294786356
6547,-115.60599999999536,0.8178301806491569
1278,59.896000000000086,0.8170123504685077
3226,-4.684000000002271,0.8161953381180392
911,71.32899999999998,0.8153791427799212
8080,-182.0259999999957,0.8145637636371413
20509,-524.7499999999799,0.8137491998735041
8383,-172.1269999999875,0.8129354506736306
5567,-77.59399999999921,0.812122515222957
10525,-256.48500000000615,0.8113103927077341
2772,4.538999999998438,0.8104990823150263
1149,60.220000000000084,0.8096885832327113
1769,43.510000000000105,0.8088788946494786
9002,-192.53099999999617,0.8080700157548291
8943,-170.24199999998842,0.8072619457390743
4805,-41.845000000003836,0.8064546837933352
5270,-68.31200000000001,0.8056482291095418
28673,-764.9749999998761,0.8048425808804324
10387,-221.24199999999087,0.8040377382995519
1847,47.92300000000014,0.8032337005612523
8961,-200.35999999999305,0.8024304668606911
5496,-76.9919999999977,0.8016280363938304
1415,57.105000000000025,0.8008264083574366
3174,-6.34700000000241,0.8000255819490791
909,68.42399999999995,0.79922555636713
3208,-10.24100000000223,0.7984263308107629
1380,58.289000000000335,0.7976279044799521
4037,-36.90700000000243,0.7968302765754722
1230,59.45500000000002,0.7960334462988967
6665,-111.61099999999384,0.7952374128525979
2253,35.54200000000037,0.7944421754397453
7334,-131.9119999999929,0.7936477332643055
8299,-174.730999999994,0.7928540855310412
3274,-2.6650000000019958,0.7920612314455101
1565,50.12900000000026,0.7912691702140646
4809,-71.71199999999912,0.7904779010438505
6401,-98.43899999999738,0.7896874231428067
959,70.53700000000002,0.7888977357196639
2800,1.7479999999986688,0.7881088379839443
868,67.22699999999996,0.7873207291459603
1524,46.65300000000012,0.7865334084168143
1370,57.87300000000009,0.7857468750083975
6579,-127.70699999999323,0.7849611281333891
1024,69.08499999999995,0.7841761670052557
1047,65.50399999999999,0.7833919908382505
1687,49.945000000000285,0.7826085988474122
4313,-46.613000000002984,0.7818259902485648
791,76.58600000000001,0.7810441642583162
6310,-105.27399999999766,0.780263120094058
928,69.35899999999992,0.7794828569739639
1812,31.470000000000056,0.7787033741169899
6278,-122.62599999999183,0.7779246707428729
2210,22.61399999999942,0.7771467460721301
21588,-560.2369999999369,0.7763695993260579
1850,45.13800000000028,0.7755932297267318
937,63.651999999999994,0.7748176364970051
663,77.33599999999997,0.7740428188605081
805,75.46199999999999,0.7732687760416476
3268,-13.24000000000322,0.7724955072656059
1841,28.916999999999746,0.7717230117583403
1040,54.324000000000005,0.770951288746582
4893,-87.68699999999625,0.7701803374578354
665,72.445,0.7694101571203776
4895,-63.20999999999964,0.7686407469632572
3618,-24.27200000000292,0.767872106216294
593,77.37200000000003,0.7671042341100777
717,70.11299999999994,0.7663371298759676
399,86.48100000000002,0.7655707927460916
328,87.93900000000002,0.7648052219533455
697,74.11799999999998,0.7640404167313921
288,86.81300000000002,0.7632763763146607
487,82.45800000000001,0.7625130999383462
682,76.34899999999996,0.7617505868384078
685,71.82199999999995,0.7609888362515693
1105,58.84700000000002,0.7602278474153178
434,82.07800000000002,0.7594676195679024
574,77.587,0.7587081519483345
577,75.558,0.7579494437963862
415,82.75500000000002,0.7571914943525898
2275,18.23499999999933,0.7564343028582372
1147,53.00400000000003,0.755677868555379
1715,30.647999999999712,0.7549221906868236
368,86.61300000000001,0.7541672684961368
702,76.84400000000001,0.7534131012276407
1202,53.01900000000008,0.752659688126413
915,64.95899999999997,0.7519070284382866
7040,-150.43899999998968,0.7511551214098483
3511,-19.376000000003728,0.7504039662884385
605,77.141,0.7496535623221501
8551,-163.30699999998774,0.7489039087598279
44997,-1217.5769999998295,0.7481550048510681
5312,-47.30700000000279,0.747406849846217
3960,-32.6050000000033,0.7466594429963708
880,68.29799999999996,0.7459127835533744
2029,17.418999999999343,0.745166870769821
2616,2.9979999999986973,0.7444217038990512
1937,26.106000000000165,0.7436772821951522
971,64.26900000000006,0.742933604912957
576,81.23500000000004,0.7421906713080441
447,84.26800000000001,0.741448480636736
861,70.26100000000008,0.7407070321560992
455,84.16400000000003,0.7399663251239431
814,66.27300000000001,0.7392263587988193
3581,-49.42699999999991,0.7384871324400204
5341,-106.73999999999475,0.7377486453075803
1186,62.33800000000014,0.7370108966622728
