n_step,reward,epsilon
4199,-34.32800000000327,0.9
7962,-158.28999999999056,0.8973080757726821
5853,-82.37699999999873,0.8946322067594433
2227,31.350000000000023,0.89197224975223
13118,-319.662000000011,0.8893280632411067
4789,-52.87900000000185,0.8866995073891627
25792,-721.9649999998992,0.8840864440078585
26752,-748.1339999998921,0.8814887365328111
15460,-386.90000000001646,0.87890625
54042,-1617.3259999998434,0.8763388510223954
8028,-157.03599999998994,0.8737864077669902
7676,-138.22299999999098,0.8712487899322363
2175,33.54800000000034,0.8687258687258688
3925,-21.759000000004036,0.8662175168431184
2824,11.803999999998553,0.8637236084452975
5299,-65.3529999999993,0.861244019138756
19349,-501.35499999998854,0.8587786259541984
22424,-598.5179999999417,0.856327307326356
12035,-279.8010000000026,0.8538899430740038
46492,-1330.118999999817,0.8514664143803218
12332,-272.3740000000015,0.8490566037735849
4996,-56.89200000000102,0.8466603951081845
34500,-949.6719999998213,0.8442776735459662
7031,-111.694999999994,0.841908325537886
1624,51.35000000000008,0.8395522388059701
13451,-306.138000000006,0.8372093023255814
11831,-257.7800000000006,0.8348794063079777
18857,-477.0409999999966,0.8325624421831638
6418,-95.25799999999649,0.8302583025830258
2157,33.73799999999997,0.827966881324747
2167,28.5529999999998,0.8256880733944953
4193,-26.277000000004335,0.8234217749313816
53553,-1505.8859999998062,0.8211678832116788
6989,-110.42699999999431,0.8189262966333031
1976,40.368000000000364,0.8166969147005444
5751,-67.84600000000026,0.8144796380090498
21114,-528.5599999999798,0.8122743682310469
1611,51.652000000000186,0.8100810081008101
6476,-90.13199999999713,0.8078994614003591
4059,-22.89700000000427,0.8057296329453895
13190,-295.61300000000364,0.8035714285714285
4742,-40.94900000000342,0.8014247551202137
5566,-68.77399999999987,0.7992895204262879
2564,23.791999999999533,0.7971656333038087
1477,53.50900000000012,0.7950530035335689
1896,41.97300000000035,0.7929515418502203
3353,0.05999999999775696,0.7908611599297013
7689,-125.95199999999242,0.7887817703768624
5825,-72.30299999999876,0.7867132867132867
7473,-121.11099999999489,0.7846556233653008
9919,-198.7519999999929,0.782608695652174
1843,47.80500000000027,0.7805724197745013
5047,-43.65600000000312,0.7785467128027682
9750,-185.358999999992,0.7765314926660914
2831,16.669999999998737,0.7745266781411361
5087,-43.87100000000349,0.7725321888412017
2079,39.97400000000046,0.7705479452054795
33769,-874.1999999998274,0.7685738684884714
36383,-912.6649999998175,0.7666098807495741
4816,-32.82300000000478,0.7646559048428208
7286,-104.83399999999502,0.7627118644067797
16362,-361.283000000015,0.7607776838546069
1325,58.29900000000005,0.7588532883642496
1470,56.25500000000005,0.7569386038687973
1920,44.12200000000035,0.7550335570469799
2408,28.769999999999868,0.7531380753138075
5418,-55.77700000000182,0.7512520868113522
4651,-35.63800000000407,0.7493755203996669
2982,17.377999999999076,0.7475083056478405
3707,-4.804000000003512,0.7456503728251864
6381,-88.28599999999834,0.7438016528925621
3962,-15.75500000000386,0.7419620774938169
1401,59.74100000000004,0.7401315789473685
6008,-76.54899999999827,0.7383100902378998
6533,-86.92799999999859,0.7364975450081833
3638,-4.9150000000037295,0.7346938775510203
12023,-234.75799999999487,0.7328990228013029
6128,-77.30299999999838,0.7311129163281884
52688,-1337.3749999997635,0.7293354943273906
6958,-90.15999999999742,0.7275666936135812
3882,-6.998000000003543,0.7258064516129032
12511,-243.17199999999667,0.7240547063555914
13390,-268.30300000000506,0.7223113964686999
14126,-284.3850000000025,0.7205764611689351
27123,-630.2429999999277,0.7188498402555911
5921,-59.83200000000062,0.7171314741035857
1913,48.32800000000044,0.7154213036565978
5883,-61.95200000000092,0.7137192704203013
2096,45.16700000000039,0.7120253164556962
3708,0.07399999999726958,0.7103393843725336
116491,-3008.3840000009727,0.7086614173228346
68850,-1713.7049999996902,0.7069913589945012
