n_step,reward,epsilon
14891,-384.0650000000173,0.9
6461,-108.67499999999421,0.8982
4464,-45.737000000001586,0.8964036
5465,-76.07699999999937,0.8946107928
9386,-203.58499999999674,0.8928215712144
2530,22.51899999999948,0.8910359280719712
5936,-91.03399999999783,0.8892538562158273
23783,-654.2519999999184,0.8874753485033956
3958,-25.155000000003838,0.8857003978063888
10212,-219.6389999999979,0.8839289970107761
6624,-111.97599999999608,0.8821611390167544
2838,8.640999999998655,0.8803968167387209
3236,-5.241000000002572,0.8786360231052436
15251,-383.18800000001636,0.8768787510590331
6052,-90.34499999999701,0.875124993556915
4171,-34.51800000000323,0.8733747435698012
3763,-19.634000000003596,0.8716279940826616
4070,-29.936000000003958,0.8698847380944962
4671,-43.0730000000036,0.8681449686183073
8001,-152.1059999999917,0.8664086786810706
9068,-186.7039999999946,0.8646758613237084
15281,-385.43300000001886,0.862946509601061
1052,64.43900000000004,0.8612206165818589
11648,-262.5699999999985,0.8594981753486952
16510,-419.1770000000178,0.8577791789979978
19389,-503.6459999999801,0.8560636206400019
8948,-181.70799999999346,0.8543514933987219
2776,16.264999999998864,0.8526427904119244
3699,-17.42400000000343,0.8509375048311004
18987,-494.338999999988,0.8492356298214383
4146,-27.69400000000401,0.8475371585617955
13431,-317.3340000000071,0.8458420842446719
27840,-776.1139999998719,0.8441504000761825
8190,-162.51299999999068,0.8424620992760302
2378,26.90599999999965,0.8407771750774781
2407,23.94999999999932,0.8390956207273231
10038,-212.45899999999864,0.8374174294858685
12490,-282.6430000000023,0.8357425946268967
9292,-190.0769999999943,0.834071109437643
4189,-30.473000000004816,0.8324029672187676
835,71.03700000000002,0.8307381612843301
4016,-21.285000000004246,0.8290766849617615
3925,-21.70700000000437,0.8274185315918379
11046,-259.421000000002,0.8257636945286543
18362,-467.4959999999943,0.8241121671395969
9995,-211.8819999999969,0.8224639428053178
5509,-70.28799999999963,0.8208190149197071
7911,-144.31299999999126,0.8191773768898677
13960,-314.82200000000233,0.817539022136088
1902,38.458000000000226,0.8159039440918158
16329,-393.6310000000164,0.8142721362036321
17365,-426.18700000001076,0.8126435919312249
11216,-238.27599999999808,0.8110183047473625
35977,-997.5569999998173,0.8093962681378677
5828,-72.28199999999893,0.807777475601592
4948,-46.25700000000353,0.8061619206503888
6538,-97.9079999999973,0.804549596809088
12711,-287.11200000000343,0.8029404976154698
26704,-707.8639999998945,0.8013346166202389
6779,-100.51199999999628,0.7997319473869984
1138,60.670999999999964,0.7981324834922244
25646,-673.0159999999112,0.7965362185252399
12513,-281.46100000000297,0.7949431460881895
6899,-106.12999999999592,0.7933532597960131
19377,-458.13199999999705,0.7917665532764211
10804,-221.45199999999562,0.7901830201698682
871,73.86899999999993,0.7886026541295285
5709,-63.772000000000645,0.7870254488212695
7693,-135.260999999992,0.7854513979236268
15716,-363.5760000000114,0.7838804951277797
2436,28.648999999999802,0.7823127341375241
2980,14.54999999999896,0.780748108669249
2742,14.249999999999162,0.7791866124519105
3222,4.349999999997976,0.7776282392270067
1918,43.12000000000029,0.7760729827485526
860,73.98299999999996,0.7745208367830556
5310,-62.520000000000095,0.7729717951094894
15775,-363.12600000001055,0.7714258515192706
6002,-64.85700000000105,0.7698829998162319
763,72.90199999999999,0.7683432338165995
9535,-185.00599999999477,0.7668065473489662
11784,-274.8420000000041,0.7652729342542683
17254,-399.0710000000165,0.7637423883857598
559,82.60700000000004,0.7622149036089882
3801,-12.301000000003953,0.7606904738017702
2532,25.64999999999958,0.7591690928541667
18240,-422.91500000001486,0.7576507546684584
23133,-569.8329999999535,0.7561354531591215
9077,-169.2599999999926,0.7546231822528032
1778,45.4030000000002,0.7531139358882977
13830,-310.3610000000021,0.7516077080165211
1370,57.042999999999935,0.7501044926004881
1701,45.501000000000225,0.7486042836152871
7472,-123.28899999999416,0.7471070750480564
3022,16.760999999999243,0.7456128608979603
1462,54.04900000000002,0.7441216351761644
25318,-621.9669999999234,0.742633391905812
10768,-214.4999999999933,0.7411481251220005
10918,-216.51199999999713,0.7396658288717565
3632,-5.952000000003125,0.738186497214013
3312,3.4619999999977864,0.7367101242195849
21493,-496.7299999999789,0.7352367039711457
3121,11.232999999998725,0.7337662305632034
8402,-135.044999999992,0.732298698102077
13375,-270.0740000000007,0.730834100705873
7076,-88.44999999999776,0.7293724325044612
3500,4.176999999998188,0.7279136876394522
656,78.29999999999998,0.7264578602641732
10987,-219.6059999999972,0.725004944543645
2409,27.959999999999994,0.7235549346545577
2645,27.876000000000445,0.7221078247852486
16583,-348.59600000001,0.7206636091356781
9393,-165.55699999999052,0.7192222819174067
2550,25.408999999999295,0.7177838373535719
8278,-135.8759999999934,0.7163482696788648
8462,-150.26699999999022,0.7149155731395069
7386,-108.93199999999513,0.713485741993228
3627,-4.852000000003443,0.7120587705092415
3285,0.09999999999790532,0.710634652968223
6784,-89.93599999999836,0.7092133836622866
12169,-245.92000000000115,0.707794956894962
7535,-109.66999999999557,0.7063793669811721
11856,-216.92099999999283,0.7049666082472098
6637,-84.8859999999979,0.7035566750307154
5407,-53.8360000000027,0.7021495616806539
6351,-96.01499999999564,0.7007452625572926
9553,-167.81699999999154,0.699343772032178
9197,-151.09599999998832,0.6979450844881137
12851,-249.935999999999,0.6965491943191374
5167,-46.494000000003524,0.6951560959304991
1600,48.084000000000096,0.6937657837386382
5596,-62.665000000002664,0.6923782521711609
11198,-216.08099999999462,0.6909934956668186
3645,-17.561000000003546,0.6896115086754849
14959,-299.31200000000314,0.6882322856581339
7467,-106.96599999999424,0.6868558210868176
4192,-14.846000000004679,0.685482109444644
925,73.37999999999997,0.6841111452257548
3475,1.4969999999971293,0.6827429229353033
15203,-309.5370000000088,0.6813774370894327
3453,10.564999999998363,0.6800146822152537
406,87.598,0.6786546528508233
2215,39.60500000000049,0.6772973435451216
14212,-267.89399999999785,0.6759427488580314
1441,56.78700000000004,0.6745908633603153
10486,-181.7849999999913,0.6732416816335947
7094,-103.2619999999961,0.6718951982703275
5787,-66.95300000000036,0.6705514078737868
21392,-459.7709999999925,0.6692103050580392
1515,55.525000000000304,0.6678718844479232
8280,-107.38999999999622,0.6665361406790273
4701,-23.660000000005226,0.6652030683976693
3930,-2.899000000002701,0.6638726622608739
22113,-471.3229999999922,0.6625449169363522
12459,-222.0719999999974,0.6612198271024795
5457,-47.33300000000308,0.6598973874482745
22093,-462.6399999999936,0.6585775926733779
1687,52.820000000000185,0.6572604374880312
950,71.97099999999993,0.6559459166130551
1910,49.11200000000033,0.6546340247798291
7267,-116.7839999999945,0.6533247567302694
9436,-151.96899999998953,0.6520181072168089
1333,63.16699999999997,0.6507140710023752
2393,32.45600000000016,0.6494126428603705
4213,-40.72000000000219,0.6481138175746497
5576,-56.81800000000234,0.6468175899395003
7641,-105.43699999999704,0.6455239547596214
4144,-20.121000000003534,0.6442329068501021
5299,-58.82200000000225,0.6429444410364019
437,86.876,0.6416585521543292
1141,67.82699999999994,0.6403752350500206
11074,-187.75099999999273,0.6390944845799205
2935,15.312999999999192,0.6378162956107606
3283,2.1559999999975332,0.6365406630195392
4664,-31.459000000004238,0.6352675816935
3269,11.404999999998438,0.633997046530113
779,77.64000000000009,0.6327290524370528
17905,-363.0490000000033,0.6314635943321787
